-4225.418475	-5365.983291	-5798.646009	-5724.617031	-130850.241286	-113914.972712	-122368.491872	-140029.655698
986.270724	-5476.199743	-4762.061508	-5413.324286	-59637.672858	-117525.047663	-89217.658546	-111544.056123
-5102.657390	-5724.102941	-5794.220363	-5719.476130	-130846.240323	-113909.965922	-122364.490910	-140025.900605
-6074.958274	-5724.594679	-5936.332755	-5752.869636	-59784.501467	-117841.168385	-87581.287334	-112406.788755
-6157.033879	-6325.096646	-5788.051282	-5714.916374	-130842.954617	-113905.003834	-122360.959334	-140022.726658
-1161.195476	-5537.644689	-5097.829413	-5496.204555	-59679.269454	-117600.373042	-88790.762578	-111753.559024
-3316.641249	-4906.096149	-5805.865622	-5728.975621	-130852.498812	-113918.727805	-122371.442303	-140032.986108
-2838.939767	-5592.674684	-5361.959977	-5573.116907	-59704.951609	-117672.882101	-88483.940182	-111942.341857
-6427.110008	-6490.700721	-5787.984227	-5714.335229	-130842.641692	-113904.109765	-122360.802872	-140022.883120
-5482.413528	-5692.184650	-5837.403934	-5707.719112	-59772.230360	-117796.733117	-87775.233421	-112288.615082
-4219.875243	-5351.655823	-5800.188279	-5724.572328	-130848.386091	-113913.631608	-122367.329582	-140029.253367
1109.719409	-5474.478659	-4719.101455	-5410.575022	-59636.823492	-117520.398500	-89224.207607	-111534.064893
-5011.730494	-5672.112783	-5795.740282	-5719.610240	-130844.563942	-113908.893038	-122363.395675	-140025.610033
-6030.344192	-5722.001877	-5929.470769	-5749.360412	-59786.066089	-117835.580449	-87604.823721	-112391.254293
-6173.194191	-6333.478550	-5787.894820	-5714.894022	-130841.211181	-113903.729785	-122359.864099	-140022.257271
-1245.841532	-5538.583462	-5105.518413	-5498.171508	-59681.214056	-117599.724841	-88770.422491	-111754.430742
-3252.782315	-4864.410146	-5805.619753	-5727.589813	-130849.213105	-113916.023244	-122368.894204	-140030.974451
-2690.367721	-5587.891410	-5334.824960	-5566.903122	-59703.945780	-117664.723714	-88511.745752	-111919.006636
-6410.122682	-6477.177915	-5787.648951	-5714.737560	-130841.144126	-113903.193343	-122359.998209	-140022.704306
-5536.951785	-5694.464528	-5850.367945	-5711.027171	-59778.757069	-117797.381317	-87774.831089	-112286.156390
